"price","room_type","minimum_nights","number_of_reviews","calculated_host_listings_count","borough","pay_2024","crime_rate"
167,"Entire home/apt",2,23,7,"Westminster",22,359.34
226,"Entire home/apt",1,49,11,"Westminster",22,359.34
562,"Entire home/apt",3,25,1,"Westminster",22,359.34
63,"Private room",1,61,36,"Westminster",22,359.34
385,"Entire home/apt",5,55,13,"Westminster",22,359.34
148,"Entire home/apt",2,18,1,"Westminster",22,359.34
180,"Entire home/apt",2,12,47,"Westminster",22,359.34
207,"Entire home/apt",2,78,12,"Westminster",22,359.34
109,"Entire home/apt",3,20,126,"Westminster",22,359.34
223,"Private room",1,16,59,"Westminster",22,359.34
107,"Entire home/apt",3,33,126,"Westminster",22,359.34
109,"Entire home/apt",2,57,10,"Westminster",22,359.34
193,"Entire home/apt",2,10,1,"Westminster",22,359.34
230,"Entire home/apt",2,5,5,"Westminster",22,359.34
185,"Entire home/apt",2,25,1,"Westminster",22,359.34
160,"Private room",1,5,59,"Westminster",22,359.34
126,"Private room",1,5,59,"Westminster",22,359.34
186,"Entire home/apt",3,26,6,"Westminster",22,359.34
192,"Entire home/apt",2,7,27,"Westminster",22,359.34
352,"Entire home/apt",2,30,12,"Westminster",22,359.34
135,"Entire home/apt",1,20,1,"Westminster",22,359.34
115,"Entire home/apt",2,37,28,"Westminster",22,359.34
207,"Entire home/apt",3,82,13,"Westminster",22,359.34
170,"Entire home/apt",1,30,52,"Westminster",22,359.34
220,"Entire home/apt",3,60,23,"Westminster",22,359.34
154,"Entire home/apt",2,38,1,"Westminster",22,359.34
294,"Entire home/apt",1,23,5,"Westminster",22,359.34
57,"Private room",1,41,8,"Westminster",22,359.34
44,"Private room",1,47,8,"Westminster",22,359.34
73,"Private room",1,110,8,"Westminster",22,359.34
55,"Private room",1,70,8,"Westminster",22,359.34
64,"Private room",1,94,8,"Westminster",22,359.34
145,"Entire home/apt",3,8,1,"Westminster",22,359.34
172,"Entire home/apt",2,52,1,"Westminster",22,359.34
237,"Entire home/apt",2,38,5,"Westminster",22,359.34
129,"Entire home/apt",1,8,5,"Westminster",22,359.34
250,"Entire home/apt",5,11,12,"Westminster",22,359.34
156,"Entire home/apt",1,168,29,"Westminster",22,359.34
159,"Entire home/apt",1,171,29,"Westminster",22,359.34
141,"Entire home/apt",1,37,29,"Westminster",22,359.34
165,"Entire home/apt",1,7,5,"Westminster",22,359.34
132,"Entire home/apt",1,8,5,"Westminster",22,359.34
233,"Entire home/apt",5,12,2,"Westminster",22,359.34
248,"Entire home/apt",1,45,2,"Westminster",22,359.34
202,"Entire home/apt",2,6,13,"Westminster",22,359.34
167,"Entire home/apt",2,31,4,"Westminster",22,359.34
89,"Private room",1,124,2,"Westminster",22,359.34
136,"Entire home/apt",2,49,3,"Westminster",22,359.34
241,"Entire home/apt",2,34,4,"Westminster",22,359.34
164,"Entire home/apt",2,20,1,"Westminster",22,359.34
98,"Private room",2,66,1,"Westminster",22,359.34
238,"Entire home/apt",1,42,52,"Westminster",22,359.34
100,"Entire home/apt",1,61,17,"Westminster",22,359.34
67,"Private room",1,14,3,"Westminster",22,359.34
65,"Private room",1,6,3,"Westminster",22,359.34
89,"Private room",1,31,8,"Westminster",22,359.34
454,"Entire home/apt",2,25,1,"Westminster",22,359.34
177,"Entire home/apt",2,26,66,"Westminster",22,359.34
436,"Entire home/apt",6,18,19,"Westminster",22,359.34
336,"Entire home/apt",4,34,1,"Westminster",22,359.34
137,"Entire home/apt",1,25,5,"Westminster",22,359.34
99,"Entire home/apt",2,57,28,"Westminster",22,359.34
189,"Private room",1,59,5,"Westminster",22,359.34
85,"Private room",2,27,1,"Westminster",22,359.34
95,"Entire home/apt",2,13,28,"Westminster",22,359.34
166,"Entire home/apt",3,35,5,"Westminster",22,359.34
193,"Entire home/apt",2,34,4,"Westminster",22,359.34
153,"Entire home/apt",2,23,5,"Westminster",22,359.34
174,"Entire home/apt",1,48,1,"Westminster",22,359.34
510,"Entire home/apt",2,23,28,"Westminster",22,359.34
130,"Entire home/apt",2,88,2,"Westminster",22,359.34
235,"Entire home/apt",2,94,12,"Westminster",22,359.34
110,"Entire home/apt",1,8,14,"Westminster",22,359.34
57,"Entire home/apt",3,34,3,"Westminster",22,359.34
266,"Entire home/apt",4,62,2,"Westminster",22,359.34
520,"Entire home/apt",3,12,54,"Westminster",22,359.34
100,"Private room",1,33,1,"Westminster",22,359.34
104,"Private room",1,45,60,"Westminster",22,359.34
379,"Entire home/apt",3,12,17,"Westminster",22,359.34
293,"Entire home/apt",5,85,1,"Westminster",22,359.34
434,"Entire home/apt",3,25,1,"Westminster",22,359.34
353,"Entire home/apt",4,18,24,"Westminster",22,359.34
177,"Entire home/apt",2,13,10,"Westminster",22,359.34
319,"Entire home/apt",1,40,8,"Westminster",22,359.34
104,"Private room",1,35,60,"Westminster",22,359.34
113,"Private room",1,29,60,"Westminster",22,359.34
104,"Private room",1,9,60,"Westminster",22,359.34
104,"Private room",1,36,60,"Westminster",22,359.34
205,"Entire home/apt",4,75,16,"Westminster",22,359.34
70,"Entire home/apt",1,86,23,"Westminster",22,359.34
150,"Entire home/apt",2,34,2,"Westminster",22,359.34
271,"Entire home/apt",5,19,44,"Westminster",22,359.34
122,"Private room",1,46,25,"Westminster",22,359.34
67,"Entire home/apt",1,97,23,"Westminster",22,359.34
60,"Entire home/apt",1,68,23,"Westminster",22,359.34
60,"Entire home/apt",1,106,23,"Westminster",22,359.34
273,"Entire home/apt",3,19,2,"Westminster",22,359.34
226,"Entire home/apt",2,32,54,"Westminster",22,359.34
353,"Entire home/apt",3,12,54,"Westminster",22,359.34
136,"Entire home/apt",3,6,54,"Westminster",22,359.34
226,"Entire home/apt",2,7,55,"Westminster",22,359.34
353,"Entire home/apt",3,6,55,"Westminster",22,359.34
86,"Private room",1,11,60,"Westminster",22,359.34
69,"Entire home/apt",1,85,23,"Westminster",22,359.34
86,"Private room",1,8,60,"Westminster",22,359.34
104,"Private room",1,7,60,"Westminster",22,359.34
81,"Private room",1,18,60,"Westminster",22,359.34
169,"Entire home/apt",3,33,1,"Westminster",22,359.34
59,"Entire home/apt",2,63,30,"Westminster",22,359.34
86,"Private room",1,5,60,"Westminster",22,359.34
274,"Entire home/apt",3,39,2,"Westminster",22,359.34
149,"Entire home/apt",2,71,3,"Westminster",22,359.34
78,"Private room",1,89,1,"Westminster",22,359.34
174,"Entire home/apt",1,23,55,"Westminster",22,359.34
86,"Entire home/apt",6,45,23,"Westminster",22,359.34
77,"Entire home/apt",1,68,6,"Westminster",22,359.34
101,"Entire home/apt",1,89,6,"Westminster",22,359.34
288,"Entire home/apt",2,33,77,"Westminster",22,359.34
113,"Entire home/apt",1,46,3,"Westminster",22,359.34
124,"Entire home/apt",3,20,16,"Westminster",22,359.34
190,"Entire home/apt",1,18,1,"Westminster",22,359.34
98,"Entire home/apt",1,8,55,"Westminster",22,359.34
136,"Entire home/apt",3,6,10,"Westminster",22,359.34
109,"Entire home/apt",2,39,5,"Westminster",22,359.34
150,"Entire home/apt",1,59,29,"Westminster",22,359.34
186,"Entire home/apt",1,31,29,"Westminster",22,359.34
135,"Entire home/apt",6,13,24,"Westminster",22,359.34
157,"Entire home/apt",1,25,7,"Westminster",22,359.34
277,"Entire home/apt",2,44,12,"Westminster",22,359.34
256,"Entire home/apt",2,48,12,"Westminster",22,359.34
92,"Entire home/apt",3,6,55,"Westminster",22,359.34
250,"Entire home/apt",2,47,12,"Westminster",22,359.34
262,"Entire home/apt",2,57,12,"Westminster",22,359.34
265,"Entire home/apt",2,38,12,"Westminster",22,359.34
253,"Entire home/apt",2,74,12,"Westminster",22,359.34
204,"Entire home/apt",2,29,12,"Westminster",22,359.34
177,"Entire home/apt",2,31,12,"Westminster",22,359.34
187,"Entire home/apt",2,32,12,"Westminster",22,359.34
178,"Entire home/apt",2,30,12,"Westminster",22,359.34
194,"Entire home/apt",2,23,12,"Westminster",22,359.34
223,"Entire home/apt",2,37,12,"Westminster",22,359.34
92,"Entire home/apt",3,7,54,"Westminster",22,359.34
180,"Entire home/apt",3,24,8,"Westminster",22,359.34
166,"Entire home/apt",2,15,1,"Westminster",22,359.34
265,"Entire home/apt",2,50,1,"Westminster",22,359.34
209,"Entire home/apt",3,11,1,"Westminster",22,359.34
86,"Private room",1,9,60,"Westminster",22,359.34
71,"Private room",1,11,60,"Westminster",22,359.34
76,"Private room",1,8,60,"Westminster",22,359.34
71,"Private room",1,26,60,"Westminster",22,359.34
86,"Private room",1,10,60,"Westminster",22,359.34
76,"Private room",1,7,60,"Westminster",22,359.34
312,"Entire home/apt",1,23,55,"Westminster",22,359.34
220,"Entire home/apt",1,77,1,"Westminster",22,359.34
220,"Entire home/apt",2,8,1,"Westminster",22,359.34
62,"Private room",2,121,1,"Westminster",22,359.34
106,"Entire home/apt",2,13,1,"Westminster",22,359.34
161,"Entire home/apt",2,49,5,"Westminster",22,359.34
141,"Entire home/apt",4,76,16,"Westminster",22,359.34
170,"Entire home/apt",3,18,1,"Westminster",22,359.34
409,"Entire home/apt",2,8,47,"Westminster",22,359.34
104,"Entire home/apt",1,19,11,"Westminster",22,359.34
155,"Entire home/apt",1,62,1,"Westminster",22,359.34
109,"Entire home/apt",2,43,5,"Westminster",22,359.34
153,"Entire home/apt",2,9,16,"Westminster",22,359.34
136,"Entire home/apt",4,21,65,"Westminster",22,359.34
49,"Private room",1,71,41,"Westminster",22,359.34
63,"Entire home/apt",2,47,10,"Westminster",22,359.34
157,"Entire home/apt",1,9,68,"Westminster",22,359.34
130,"Entire home/apt",1,19,10,"Westminster",22,359.34
72,"Private room",2,6,1,"Westminster",22,359.34
98,"Entire home/apt",2,26,24,"Westminster",22,359.34
58,"Private room",1,68,5,"Westminster",22,359.34
139,"Entire home/apt",2,9,1,"Westminster",22,359.34
109,"Entire home/apt",1,65,1,"Westminster",22,359.34
50,"Private room",5,32,2,"Westminster",22,359.34
158,"Entire home/apt",4,95,16,"Westminster",22,359.34
104,"Entire home/apt",1,17,14,"Westminster",22,359.34
95,"Entire home/apt",2,21,24,"Westminster",22,359.34
98,"Entire home/apt",2,27,24,"Westminster",22,359.34
487,"Entire home/apt",3,27,9,"Westminster",22,359.34
79,"Private room",4,38,2,"Westminster",22,359.34
79,"Private room",3,68,2,"Westminster",22,359.34
65,"Private room",3,111,25,"Westminster",22,359.34
83,"Private room",3,102,25,"Westminster",22,359.34
68,"Private room",3,111,25,"Westminster",22,359.34
68,"Private room",3,99,25,"Westminster",22,359.34
69,"Private room",1,163,8,"Westminster",22,359.34
71,"Private room",1,186,8,"Westminster",22,359.34
68,"Private room",3,115,25,"Westminster",22,359.34
87,"Private room",3,99,25,"Westminster",22,359.34
57,"Private room",1,27,4,"Westminster",22,359.34
177,"Entire home/apt",2,163,3,"Westminster",22,359.34
95,"Entire home/apt",7,6,2,"Westminster",22,359.34
83,"Private room",1,29,4,"Westminster",22,359.34
288,"Entire home/apt",3,16,4,"Westminster",22,359.34
102,"Entire home/apt",3,34,1,"Westminster",22,359.34
118,"Entire home/apt",1,23,7,"Westminster",22,359.34
161,"Private room",2,36,10,"Westminster",22,359.34
269,"Entire home/apt",2,29,1,"Westminster",22,359.34
104,"Private room",2,94,1,"Westminster",22,359.34
395,"Entire home/apt",4,53,24,"Westminster",22,359.34
481,"Entire home/apt",2,30,1,"Westminster",22,359.34
432,"Entire home/apt",4,27,41,"Westminster",22,359.34
89,"Private room",1,7,2,"Westminster",22,359.34
249,"Entire home/apt",2,25,2,"Westminster",22,359.34
282,"Entire home/apt",5,40,13,"Westminster",22,359.34
445,"Entire home/apt",3,37,12,"Westminster",22,359.34
150,"Entire home/apt",1,9,10,"Westminster",22,359.34
197,"Entire home/apt",1,7,10,"Westminster",22,359.34
185,"Entire home/apt",1,17,10,"Westminster",22,359.34
499,"Entire home/apt",3,23,11,"Westminster",22,359.34
246,"Entire home/apt",2,17,5,"Westminster",22,359.34
373,"Entire home/apt",4,45,24,"Westminster",22,359.34
350,"Entire home/apt",5,11,12,"Westminster",22,359.34
447,"Entire home/apt",3,21,9,"Westminster",22,359.34
115,"Private room",3,37,2,"Westminster",22,359.34
104,"Private room",1,54,6,"Westminster",22,359.34
132,"Entire home/apt",3,11,3,"Westminster",22,359.34
285,"Entire home/apt",3,13,5,"Westminster",22,359.34
133,"Entire home/apt",2,5,4,"Westminster",22,359.34
347,"Entire home/apt",3,75,10,"Westminster",22,359.34
231,"Entire home/apt",2,26,55,"Westminster",22,359.34
388,"Entire home/apt",1,13,7,"Westminster",22,359.34
461,"Entire home/apt",1,12,7,"Westminster",22,359.34
375,"Entire home/apt",1,8,7,"Westminster",22,359.34
82,"Private room",1,76,6,"Westminster",22,359.34
68,"Entire home/apt",2,79,28,"Westminster",22,359.34
308,"Entire home/apt",5,71,19,"Westminster",22,359.34
424,"Entire home/apt",2,63,3,"Westminster",22,359.34
311,"Entire home/apt",2,39,12,"Westminster",22,359.34
93,"Private room",1,14,22,"Westminster",22,359.34
181,"Entire home/apt",1,51,2,"Westminster",22,359.34
98,"Entire home/apt",5,11,24,"Westminster",22,359.34
189,"Entire home/apt",3,5,113,"Westminster",22,359.34
97,"Entire home/apt",1,97,4,"Westminster",22,359.34
175,"Private room",3,10,11,"Westminster",22,359.34
58,"Private room",3,15,2,"Westminster",22,359.34
312,"Entire home/apt",3,5,2,"Westminster",22,359.34
264,"Entire home/apt",3,30,5,"Westminster",22,359.34
259,"Entire home/apt",4,15,7,"Westminster",22,359.34
354,"Entire home/apt",1,53,2,"Westminster",22,359.34
186,"Entire home/apt",4,67,24,"Westminster",22,359.34
147,"Entire home/apt",3,22,2,"Westminster",22,359.34
521,"Entire home/apt",4,20,4,"Westminster",22,359.34
197,"Entire home/apt",2,15,26,"Westminster",22,359.34
114,"Entire home/apt",3,120,4,"Westminster",22,359.34
101,"Entire home/apt",3,50,4,"Westminster",22,359.34
213,"Entire home/apt",1,21,13,"Westminster",22,359.34
161,"Private room",1,5,5,"Westminster",22,359.34
306,"Entire home/apt",1,71,16,"Westminster",22,359.34
98,"Entire home/apt",4,13,7,"Westminster",22,359.34
187,"Entire home/apt",2,118,6,"Westminster",22,359.34
126,"Private room",1,5,59,"Westminster",22,359.34
80,"Private room",1,22,5,"Westminster",22,359.34
197,"Entire home/apt",2,97,18,"Westminster",22,359.34
96,"Private room",1,129,8,"Westminster",22,359.34
314,"Entire home/apt",2,30,1,"Westminster",22,359.34
129,"Entire home/apt",2,101,10,"Westminster",22,359.34
71,"Private room",2,7,4,"Westminster",22,359.34
182,"Entire home/apt",2,119,7,"Westminster",22,359.34
81,"Private room",1,47,22,"Westminster",22,359.34
152,"Entire home/apt",2,33,16,"Westminster",22,359.34
114,"Entire home/apt",2,16,16,"Westminster",22,359.34
166,"Entire home/apt",2,9,16,"Westminster",22,359.34
297,"Entire home/apt",1,11,36,"Westminster",22,359.34
199,"Entire home/apt",2,131,6,"Westminster",22,359.34
69,"Entire home/apt",3,13,24,"Westminster",22,359.34
374,"Entire home/apt",1,12,35,"Westminster",22,359.34
278,"Entire home/apt",2,19,1,"Westminster",22,359.34
160,"Entire home/apt",5,12,1,"Westminster",22,359.34
250,"Entire home/apt",3,9,1,"Westminster",22,359.34
244,"Entire home/apt",1,51,14,"Westminster",22,359.34
80,"Private room",2,103,1,"Westminster",22,359.34
375,"Entire home/apt",4,20,1,"Westminster",22,359.34
135,"Entire home/apt",1,144,21,"Westminster",22,359.34
140,"Entire home/apt",3,21,5,"Westminster",22,359.34
532,"Entire home/apt",4,47,2,"Westminster",22,359.34
176,"Entire home/apt",2,89,1,"Westminster",22,359.34
250,"Entire home/apt",3,15,10,"Westminster",22,359.34
216,"Entire home/apt",1,26,1,"Westminster",22,359.34
147,"Entire home/apt",4,41,2,"Westminster",22,359.34
149,"Entire home/apt",2,25,2,"Westminster",22,359.34
168,"Entire home/apt",2,44,3,"Westminster",22,359.34
292,"Private room",1,20,14,"Westminster",22,359.34
220,"Entire home/apt",3,35,6,"Westminster",22,359.34
220,"Entire home/apt",3,33,6,"Westminster",22,359.34
219,"Entire home/apt",4,28,1,"Westminster",22,359.34
350,"Entire home/apt",4,18,6,"Westminster",22,359.34
158,"Entire home/apt",1,40,105,"Westminster",22,359.34
125,"Entire home/apt",1,112,39,"Westminster",22,359.34
151,"Entire home/apt",3,25,2,"Westminster",22,359.34
284,"Entire home/apt",4,19,1,"Westminster",22,359.34
128,"Entire home/apt",2,6,1,"Westminster",22,359.34
518,"Entire home/apt",4,10,5,"Westminster",22,359.34
248,"Entire home/apt",2,34,1,"Westminster",22,359.34
137,"Entire home/apt",3,115,3,"Westminster",22,359.34
149,"Entire home/apt",4,62,5,"Westminster",22,359.34
499,"Entire home/apt",3,14,33,"Westminster",22,359.34
96,"Entire home/apt",3,23,1,"Westminster",22,359.34
103,"Private room",2,66,1,"Westminster",22,359.34
410,"Entire home/apt",1,21,16,"Westminster",22,359.34
272,"Entire home/apt",1,44,5,"Westminster",22,359.34
220,"Entire home/apt",1,26,5,"Westminster",22,359.34
555,"Entire home/apt",2,61,19,"Westminster",22,359.34
177,"Entire home/apt",1,9,5,"Westminster",22,359.34
217,"Entire home/apt",2,20,19,"Westminster",22,359.34
187,"Entire home/apt",2,23,19,"Westminster",22,359.34
468,"Entire home/apt",2,27,19,"Westminster",22,359.34
360,"Entire home/apt",2,14,19,"Westminster",22,359.34
356,"Entire home/apt",2,16,19,"Westminster",22,359.34
479,"Entire home/apt",3,42,1,"Westminster",22,359.34
94,"Entire home/apt",2,18,2,"Westminster",22,359.34
200,"Entire home/apt",3,6,33,"Westminster",22,359.34
153,"Entire home/apt",4,14,2,"Westminster",22,359.34
107,"Entire home/apt",2,6,2,"Westminster",22,359.34
69,"Entire home/apt",3,29,28,"Westminster",22,359.34
238,"Entire home/apt",2,13,6,"Westminster",22,359.34
180,"Entire home/apt",1,10,2,"Westminster",22,359.34
53,"Private room",4,31,1,"Westminster",22,359.34
175,"Entire home/apt",2,117,2,"Westminster",22,359.34
153,"Entire home/apt",2,17,8,"Westminster",22,359.34
314,"Entire home/apt",4,11,2,"Westminster",22,359.34
59,"Private room",1,14,1,"Westminster",22,359.34
107,"Private room",2,19,5,"Westminster",22,359.34
540,"Entire home/apt",5,14,1,"Westminster",22,359.34
97,"Entire home/apt",1,32,6,"Westminster",22,359.34
179,"Entire home/apt",1,41,29,"Westminster",22,359.34
145,"Entire home/apt",1,47,52,"Westminster",22,359.34
380,"Entire home/apt",4,59,1,"Westminster",22,359.34
248,"Entire home/apt",2,21,77,"Westminster",22,359.34
170,"Entire home/apt",1,26,52,"Westminster",22,359.34
184,"Entire home/apt",3,96,1,"Westminster",22,359.34
531,"Entire home/apt",3,25,1,"Westminster",22,359.34
130,"Entire home/apt",2,86,6,"Westminster",22,359.34
330,"Entire home/apt",2,49,2,"Westminster",22,359.34
132,"Entire home/apt",2,24,2,"Westminster",22,359.34
225,"Entire home/apt",1,34,3,"Westminster",22,359.34
220,"Entire home/apt",3,26,6,"Westminster",22,359.34
139,"Entire home/apt",1,25,23,"Westminster",22,359.34
102,"Entire home/apt",6,9,23,"Westminster",22,359.34
314,"Entire home/apt",2,50,1,"Westminster",22,359.34
138,"Entire home/apt",2,29,28,"Westminster",22,359.34
108,"Private room",1,11,56,"Westminster",22,359.34
137,"Private room",1,17,56,"Westminster",22,359.34
150,"Private room",1,5,56,"Westminster",22,359.34
295,"Entire home/apt",5,51,19,"Westminster",22,359.34
142,"Private room",1,32,56,"Westminster",22,359.34
119,"Entire home/apt",2,36,7,"Westminster",22,359.34
225,"Entire home/apt",3,5,59,"Westminster",22,359.34
317,"Entire home/apt",2,28,5,"Westminster",22,359.34
94,"Entire home/apt",4,58,7,"Westminster",22,359.34
58,"Private room",1,105,1,"Westminster",22,359.34
136,"Entire home/apt",2,23,54,"Westminster",22,359.34
84,"Entire home/apt",3,74,4,"Westminster",22,359.34
150,"Entire home/apt",4,10,42,"Westminster",22,359.34
105,"Entire home/apt",3,6,16,"Westminster",22,359.34
212,"Entire home/apt",5,15,44,"Westminster",22,359.34
220,"Entire home/apt",3,5,109,"Westminster",22,359.34
191,"Entire home/apt",2,174,18,"Westminster",22,359.34
175,"Entire home/apt",2,61,6,"Westminster",22,359.34
175,"Entire home/apt",2,18,13,"Westminster",22,359.34
156,"Entire home/apt",2,11,6,"Westminster",22,359.34
100,"Private room",3,12,1,"Westminster",22,359.34
201,"Entire home/apt",1,9,1,"Westminster",22,359.34
284,"Entire home/apt",3,15,10,"Westminster",22,359.34
395,"Entire home/apt",4,41,24,"Westminster",22,359.34
232,"Entire home/apt",3,28,7,"Westminster",22,359.34
169,"Entire home/apt",2,12,1,"Westminster",22,359.34
182,"Private room",2,35,5,"Westminster",22,359.34
255,"Entire home/apt",1,15,1,"Westminster",22,359.34
250,"Entire home/apt",1,6,2,"Westminster",22,359.34
280,"Entire home/apt",2,9,20,"Westminster",22,359.34
139,"Entire home/apt",2,67,54,"Westminster",22,359.34
128,"Entire home/apt",5,10,4,"Westminster",22,359.34
132,"Entire home/apt",4,65,1,"Westminster",22,359.34
93,"Private room",1,10,1,"Westminster",22,359.34
238,"Entire home/apt",5,42,1,"Westminster",22,359.34
114,"Entire home/apt",1,95,17,"Westminster",22,359.34
278,"Private room",1,7,14,"Westminster",22,359.34
277,"Private room",1,14,14,"Westminster",22,359.34
283,"Private room",1,5,14,"Westminster",22,359.34
244,"Entire home/apt",6,41,19,"Westminster",22,359.34
325,"Entire home/apt",2,49,6,"Westminster",22,359.34
193,"Entire home/apt",2,90,6,"Westminster",22,359.34
77,"Private room",1,24,14,"Westminster",22,359.34
76,"Private room",1,14,14,"Westminster",22,359.34
76,"Private room",1,15,14,"Westminster",22,359.34
76,"Private room",1,15,14,"Westminster",22,359.34
190,"Entire home/apt",2,44,20,"Westminster",22,359.34
351,"Entire home/apt",3,31,2,"Westminster",22,359.34
324,"Entire home/apt",1,37,1,"Westminster",22,359.34
175,"Entire home/apt",2,8,27,"Westminster",22,359.34
178,"Entire home/apt",1,12,13,"Westminster",22,359.34
204,"Entire home/apt",5,53,12,"Westminster",22,359.34
448,"Entire home/apt",3,16,10,"Westminster",22,359.34
459,"Entire home/apt",3,31,6,"Westminster",22,359.34
190,"Entire home/apt",1,20,1,"Westminster",22,359.34
232,"Entire home/apt",2,39,43,"Westminster",22,359.34
231,"Entire home/apt",2,6,54,"Westminster",22,359.34
205,"Entire home/apt",3,9,47,"Westminster",22,359.34
205,"Entire home/apt",1,7,47,"Westminster",22,359.34
319,"Entire home/apt",2,47,6,"Westminster",22,359.34
309,"Entire home/apt",2,36,2,"Westminster",22,359.34
181,"Entire home/apt",3,35,12,"Westminster",22,359.34
50,"Entire home/apt",2,17,71,"Westminster",22,359.34
248,"Entire home/apt",1,14,16,"Westminster",22,359.34
90,"Private room",2,21,2,"Westminster",22,359.34
58,"Entire home/apt",2,6,24,"Westminster",22,359.34
119,"Entire home/apt",4,18,2,"Westminster",22,359.34
285,"Entire home/apt",4,54,5,"Westminster",22,359.34
151,"Entire home/apt",4,16,2,"Westminster",22,359.34
261,"Entire home/apt",4,8,3,"Westminster",22,359.34
84,"Entire home/apt",1,17,21,"Westminster",22,359.34
59,"Private room",4,47,3,"Westminster",22,359.34
206,"Entire home/apt",1,72,2,"Westminster",22,359.34
253,"Entire home/apt",2,9,13,"Westminster",22,359.34
268,"Entire home/apt",2,10,13,"Westminster",22,359.34
115,"Entire home/apt",1,123,21,"Westminster",22,359.34
180,"Private room",2,85,2,"Westminster",22,359.34
499,"Entire home/apt",3,18,6,"Westminster",22,359.34
241,"Entire home/apt",3,94,69,"Westminster",22,359.34
414,"Entire home/apt",1,6,5,"Westminster",22,359.34
203,"Entire home/apt",2,32,38,"Westminster",22,359.34
155,"Entire home/apt",1,35,54,"Westminster",22,359.34
84,"Entire home/apt",3,8,11,"Westminster",22,359.34
99,"Entire home/apt",7,8,3,"Westminster",22,359.34
238,"Entire home/apt",1,32,52,"Westminster",22,359.34
317,"Entire home/apt",2,16,13,"Westminster",22,359.34
128,"Entire home/apt",3,10,9,"Westminster",22,359.34
96,"Entire home/apt",2,11,1,"Westminster",22,359.34
325,"Entire home/apt",2,13,13,"Westminster",22,359.34
119,"Entire home/apt",2,5,3,"Westminster",22,359.34
247,"Entire home/apt",5,5,2,"Westminster",22,359.34
296,"Entire home/apt",2,5,1,"Westminster",22,359.34
116,"Entire home/apt",2,8,4,"Westminster",22,359.34
142,"Entire home/apt",3,22,1,"Westminster",22,359.34
250,"Entire home/apt",3,13,10,"Westminster",22,359.34
256,"Entire home/apt",2,77,3,"Westminster",22,359.34
378,"Entire home/apt",1,21,1,"Westminster",22,359.34
328,"Entire home/apt",2,40,2,"Westminster",22,359.34
223,"Entire home/apt",6,46,19,"Westminster",22,359.34
57,"Private room",1,43,3,"Westminster",22,359.34
278,"Entire home/apt",2,21,19,"Westminster",22,359.34
203,"Entire home/apt",3,22,27,"Westminster",22,359.34
168,"Entire home/apt",3,15,1,"Westminster",22,359.34
129,"Entire home/apt",1,42,14,"Westminster",22,359.34
67,"Entire home/apt",2,23,16,"Westminster",22,359.34
478,"Entire home/apt",2,69,4,"Westminster",22,359.34
172,"Entire home/apt",2,44,1,"Westminster",22,359.34
77,"Private room",1,20,1,"Westminster",22,359.34
83,"Private room",1,123,4,"Westminster",22,359.34
77,"Private room",1,98,4,"Westminster",22,359.34
244,"Entire home/apt",3,41,6,"Westminster",22,359.34
247,"Entire home/apt",3,7,103,"Westminster",22,359.34
238,"Entire home/apt",2,63,2,"Westminster",22,359.34
131,"Entire home/apt",4,65,9,"Westminster",22,359.34
413,"Entire home/apt",2,30,18,"Westminster",22,359.34
440,"Entire home/apt",3,33,4,"Westminster",22,359.34
420,"Entire home/apt",5,16,39,"Westminster",22,359.34
147,"Entire home/apt",1,38,52,"Westminster",22,359.34
171,"Entire home/apt",3,19,10,"Westminster",22,359.34
147,"Entire home/apt",2,35,54,"Westminster",22,359.34
234,"Entire home/apt",2,34,1,"Westminster",22,359.34
114,"Entire home/apt",5,13,42,"Westminster",22,359.34
111,"Entire home/apt",4,11,2,"Westminster",22,359.34
188,"Entire home/apt",2,23,1,"Westminster",22,359.34
310,"Entire home/apt",1,14,19,"Westminster",22,359.34
189,"Entire home/apt",1,15,10,"Westminster",22,359.34
189,"Entire home/apt",2,33,5,"Westminster",22,359.34
189,"Entire home/apt",2,21,5,"Westminster",22,359.34
108,"Entire home/apt",3,9,1,"Westminster",22,359.34
166,"Entire home/apt",1,48,6,"Westminster",22,359.34
113,"Entire home/apt",1,52,17,"Westminster",22,359.34
449,"Entire home/apt",3,24,4,"Westminster",22,359.34
144,"Entire home/apt",2,10,1,"Westminster",22,359.34
332,"Entire home/apt",1,21,36,"Westminster",22,359.34
248,"Entire home/apt",2,33,77,"Westminster",22,359.34
112,"Entire home/apt",2,25,31,"Westminster",22,359.34
152,"Entire home/apt",5,30,18,"Westminster",22,359.34
122,"Entire home/apt",5,25,18,"Westminster",22,359.34
125,"Entire home/apt",5,34,18,"Westminster",22,359.34
193,"Entire home/apt",3,13,6,"Westminster",22,359.34
161,"Entire home/apt",5,43,18,"Westminster",22,359.34
160,"Entire home/apt",4,23,18,"Westminster",22,359.34
206,"Entire home/apt",3,61,4,"Westminster",22,359.34
246,"Entire home/apt",3,73,4,"Westminster",22,359.34
74,"Private room",2,5,1,"Westminster",22,359.34
455,"Entire home/apt",3,14,10,"Westminster",22,359.34
204,"Entire home/apt",1,34,2,"Westminster",22,359.34
200,"Entire home/apt",5,14,2,"Westminster",22,359.34
285,"Entire home/apt",3,16,1,"Westminster",22,359.34
160,"Entire home/apt",3,45,7,"Westminster",22,359.34
211,"Entire home/apt",3,95,5,"Westminster",22,359.34
